image_id,file_name,garments,colors,styles,scene,objects,relation,weather,location,color_garment_pairs,query_tags,caption,gender
synth_0066,synth_0066.jpg,dress shirt;tie,white;red,formal,hotel lobby,cafe table,sitting at,clear indoor lighting,business district in New York,white:dress shirt;red:tie,dress shirt;tie;white;red;hotel lobby;cafe table;sitting at;clear indoor lighting;business district in New York;formal,"A middle-aged woman wearing a white dress shirt with a red tie, sitting at a cafe table in a hotel lobby located in business district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0067,synth_0067.jpg,dress shirt;tie,white;red,formal,conference hall,office printer,standing near,clear indoor lighting,downtown in London,white:dress shirt;red:tie,dress shirt;tie;white;red;conference hall;office printer;standing near;clear indoor lighting;downtown in London;formal,"A young man wearing a white dress shirt with a red tie, standing near a office printer in a conference hall located in downtown in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0068,synth_0068.jpg,dress shirt;tie,white;red,formal,business lounge,business documents,holding,clear indoor lighting,campus in Paris,white:dress shirt;red:tie,dress shirt;tie;white;red;business lounge;business documents;holding;clear indoor lighting;campus in Paris;formal,"A young woman wearing a white dress shirt with a red tie, holding a business documents in a business lounge located in campus in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0069,synth_0069.jpg,dress shirt;tie,white;red,formal,airport lounge,garden chair,sitting on,clear indoor lighting,financial district in London,white:dress shirt;red:tie,dress shirt;tie;white;red;airport lounge;garden chair;sitting on;clear indoor lighting;financial district in London;formal,"A middle-aged woman wearing a white dress shirt with a red tie, sitting on a garden chair in a airport lounge located in financial district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0070,synth_0070.jpg,dress shirt;tie,white;red,formal,glass-walled meeting room,leather briefcase,carrying,clear indoor lighting,business district in Paris,white:dress shirt;red:tie,dress shirt;tie;white;red;glass-walled meeting room;leather briefcase;carrying;clear indoor lighting;business district in Paris;formal,"A middle-aged woman wearing a white dress shirt with a red tie, carrying a leather briefcase in a glass-walled meeting room located in business district in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0071,synth_0071.jpg,dress shirt;tie,white;red,formal,quiet public library,cafe table,sitting at,clear indoor lighting,downtown in Tokyo,white:dress shirt;red:tie,dress shirt;tie;white;red;quiet public library;cafe table;sitting at;clear indoor lighting;downtown in Tokyo;formal,"A young woman wearing a white dress shirt with a red tie, sitting at a cafe table in a quiet public library located in downtown in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0072,synth_0072.jpg,dress shirt;tie,white;red,formal,cubicle maze,office printer,using,clear indoor lighting,shopping district in Tokyo,white:dress shirt;red:tie,dress shirt;tie;white;red;cubicle maze;office printer;using;clear indoor lighting;shopping district in Tokyo;formal,"An elderly man wearing a white dress shirt with a red tie, using a office printer in a cubicle maze located in shopping district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0073,synth_0073.jpg,dress shirt;tie,white;red,formal,hotel lobby,garden chair,sitting on,clear indoor lighting,campus in Tokyo,white:dress shirt;red:tie,dress shirt;tie;white;red;hotel lobby;garden chair;sitting on;clear indoor lighting;campus in Tokyo;formal,"An elderly man wearing a white dress shirt with a red tie, sitting on a garden chair in a hotel lobby located in campus in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0074,synth_0074.jpg,dress shirt;tie,white;red,formal,quiet public library,garden chair,sitting on,clear indoor lighting,downtown in Paris,white:dress shirt;red:tie,dress shirt;tie;white;red;quiet public library;garden chair;sitting on;clear indoor lighting;downtown in Paris;formal,"An elderly man wearing a white dress shirt with a red tie, sitting on a garden chair in a quiet public library located in downtown in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0075,synth_0075.jpg,dress shirt;tie,white;red,formal,quiet public library,cafe menu,holding,clear indoor lighting,business district in London,white:dress shirt;red:tie,dress shirt;tie;white;red;quiet public library;cafe menu;holding;clear indoor lighting;business district in London;formal,"An elderly man wearing a white dress shirt with a red tie, holding a cafe menu in a quiet public library located in business district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0076,synth_0076.jpg,blazer;scarf,white;red,formal,conference hall,desktop monitor,working at,clear indoor lighting,business district in Paris,white:blazer;red:scarf,blazer;scarf;white;red;conference hall;desktop monitor;working at;clear indoor lighting;business district in Paris;formal,"A young man wearing a white blazer with a red scarf, working at a desktop monitor in a conference hall located in business district in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0077,synth_0077.jpg,dress shirt;tie,white;red,formal,business lounge,laptop,working at,clear indoor lighting,urban park in New York,white:dress shirt;red:tie,dress shirt;tie;white;red;business lounge;laptop;working at;clear indoor lighting;urban park in New York;formal,"A teenager wearing a white dress shirt with a red tie, working at a laptop in a business lounge located in urban park in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0078,synth_0078.jpg,dress shirt;tie,white;red,formal,upscale restaurant,garden chair,sitting on,clear indoor lighting,campus in Tokyo,white:dress shirt;red:tie,dress shirt;tie;white;red;upscale restaurant;garden chair;sitting on;clear indoor lighting;campus in Tokyo;formal,"An elderly man wearing a white dress shirt with a red tie, sitting on a garden chair in a upscale restaurant located in campus in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0079,synth_0079.jpg,dress shirt;tie,white;red,formal,hotel lobby,cafe table,sitting at,clear indoor lighting,shopping district in Tokyo,white:dress shirt;red:tie,dress shirt;tie;white;red;hotel lobby;cafe table;sitting at;clear indoor lighting;shopping district in Tokyo;formal,"A young man wearing a white dress shirt with a red tie, sitting at a cafe table in a hotel lobby located in shopping district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0080,synth_0080.jpg,dress shirt;tie,white;red,formal,business lounge,office printer,using,clear indoor lighting,business district in Tokyo,white:dress shirt;red:tie,dress shirt;tie;white;red;business lounge;office printer;using;clear indoor lighting;business district in Tokyo;formal,"A young man wearing a white dress shirt with a red tie, using a office printer in a business lounge located in business district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0081,synth_0081.jpg,dress shirt;tie,white;red,formal,conference hall,rolling luggage,pulling,clear indoor lighting,urban park in New York,white:dress shirt;red:tie,dress shirt;tie;white;red;conference hall;rolling luggage;pulling;clear indoor lighting;urban park in New York;formal,"A young woman wearing a white dress shirt with a red tie, pulling a rolling luggage in a conference hall located in urban park in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0082,synth_0082.jpg,blazer;scarf,white;red,formal,glass-walled meeting room,office printer,using,clear indoor lighting,campus in Tokyo,white:blazer;red:scarf,blazer;scarf;white;red;glass-walled meeting room;office printer;using;clear indoor lighting;campus in Tokyo;formal,"A person wearing a white blazer with a red scarf, using a office printer in a glass-walled meeting room located in campus in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
